DATA_VENDA,ANO,MES,DIA,CANAL,QTD_VENDAS,QTD_CLIENTES,RECEITA_TOTAL
2026-01-11,2026.0,1.0,11.0,LOJA FÍSICA,261054.0,205113.0,18211165.54
2025-03-06,2025.0,3.0,6.0,OUTROS,3444.0,3360.0,289002.92
2025-10-04,2025.0,10.0,4.0,OUTROS,3993.0,3944.0,323026.01
2026-03-17,2026.0,3.0,17.0,TELEVENDAS,3822.0,3660.0,639462.2899999999
2026-05-02,2026.0,5.0,2.0,APP,6482.0,6194.0,985445.1600000001
2025-11-26,2025.0,11.0,26.0,TELEVENDAS,4066.0,3852.0,723411.65
2025-12-28,2025.0,12.0,28.0,APP,3772.0,3639.0,448486.63000000006
2025-05-18,2025.0,5.0,18.0,TELEVENDAS,2590.0,2457.0,268048.10000000003
2025-11-08,2025.0,11.0,8.0,OUTROS,3950.0,3874.0,316479.9
2025-01-22,2025.0,1.0,22.0,APP,2628.0,2518.0,290300.33
2026-04-21,2026.0,4.0,21.0,TELEVENDAS,2858.0,2736.0,367775.31999999995
2025-07-31,2025.0,7.0,31.0,OUTROS,1626.0,1603.0,133554.94
2025-02-22,2025.0,2.0,22.0,APP,2904.0,2762.0,316877.0800000001
2026-02-18,2026.0,2.0,18.0,OUTROS,3779.0,3727.0,288932.2
2025-12-19,2025.0,12.0,19.0,TELEVENDAS,4040.0,3851.0,649813.05
2025-12-05,2025.0,12.0,5.0,APP,4827.0,4620.0,1076530.71
2026-03-20,2026.0,3.0,20.0,OUTROS,5320.0,5239.0,449968.77
2025-11-28,2025.0,11.0,28.0,APP,11294.0,10430.0,1790126.03
2025-10-31,2025.0,10.0,31.0,OUTROS,4183.0,4100.0,357863.3599999999
2026-03-11,2026.0,3.0,11.0,APP,6257.0,5990.0,1052360.33
2025-12-28,2025.0,12.0,28.0,SITE,1869.0,1825.0,255576.05
2025-10-22,2025.0,10.0,22.0,SITE,2437.0,2348.0,495076.19
2025-03-29,2025.0,3.0,29.0,SITE,1665.0,1588.0,251612.50999999998
2025-04-26,2025.0,4.0,26.0,LOJA FÍSICA,313808.0,249983.0,22136113.65
2025-08-06,2025.0,8.0,6.0,LOJA FÍSICA,347515.0,300214.0,31667665.67
2025-10-11,2025.0,10.0,11.0,LOJA FÍSICA,351594.0,295129.0,26777518.020000003
2025-10-21,2025.0,10.0,21.0,LOJA FÍSICA,319235.0,268268.0,25076798.849999998
2025-10-08,2025.0,10.0,8.0,LOJA FÍSICA,348167.0,300563.0,28296814.17
2026-02-24,2026.0,2.0,24.0,LOJA FÍSICA,298579.0,245435.0,23249812.93
2026-01-22,2026.0,1.0,22.0,LOJA FÍSICA,316142.0,257165.0,24646363.89
2025-12-04,2025.0,12.0,4.0,LOJA FÍSICA,337039.0,283327.0,27896773.419999998
2026-03-17,2026.0,3.0,17.0,LOJA FÍSICA,305511.0,252024.0,24023461.949999996
2025-12-25,2025.0,12.0,25.0,LOJA FÍSICA,265012.0,198098.0,17096741.78
2025-10-06,2025.0,10.0,6.0,LOJA FÍSICA,332104.0,288217.0,29369711.299999993
2025-12-08,2025.0,12.0,8.0,LOJA FÍSICA,326929.0,273433.0,26837413.46
2025-12-10,2025.0,12.0,10.0,OUTROS,3822.0,3754.0,297459.81
2026-01-27,2026.0,1.0,27.0,LOJA FÍSICA,306885.0,251932.0,24897880.49
2025-09-26,2025.0,9.0,26.0,LOJA FÍSICA,335304.0,280771.0,25434545.369999997
2025-08-20,2025.0,8.0,20.0,LOJA FÍSICA,318007.0,267528.0,25359088.590000004
2025-10-31,2025.0,10.0,31.0,LOJA FÍSICA,338946.0,282233.0,27347526.400000002
2025-11-23,2025.0,11.0,23.0,LOJA FÍSICA,243951.0,191293.0,15953270.410000002
2025-09-17,2025.0,9.0,17.0,OUTROS,3331.0,3275.0,264798.33
2025-09-15,2025.0,9.0,15.0,LOJA FÍSICA,312284.0,262197.0,23934057.880000003
2026-02-21,2026.0,2.0,21.0,LOJA FÍSICA,342107.0,279635.0,24949530.78
2025-12-18,2025.0,12.0,18.0,TELEVENDAS,3739.0,3565.0,614190.8700000001
2025-08-24,2025.0,8.0,24.0,LOJA FÍSICA,234273.0,189055.0,15345987.79
2026-02-24,2026.0,2.0,24.0,OUTROS,4136.0,4066.0,334140.43999999994
2026-01-12,2026.0,1.0,12.0,LOJA FÍSICA,340633.0,280738.0,27560368.81
2025-10-21,2025.0,10.0,21.0,OUTROS,3970.0,3906.0,327761.56
2025-01-01,2025.0,1.0,1.0,TELEVENDAS,1577.0,1468.0,146738.86
2025-11-02,2025.0,11.0,2.0,LOJA FÍSICA,252411.0,198848.0,17226866.21
2025-06-03,2025.0,6.0,3.0,APP,4385.0,4221.0,511360.73
2025-04-16,2025.0,4.0,16.0,OUTROS,3073.0,3019.0,284585.72000000003
2026-04-30,2026.0,4.0,30.0,APP,6450.0,6184.0,1116139.13
2026-04-16,2026.0,4.0,16.0,OUTROS,5751.0,5673.0,472260.25
2025-11-14,2025.0,11.0,14.0,TELEVENDAS,3915.0,3752.0,663749.05
2025-04-29,2025.0,4.0,29.0,OUTROS,2494.0,2467.0,214469.06
2025-07-31,2025.0,7.0,31.0,APP,3837.0,3683.0,593159.6799999999
2026-02-23,2026.0,2.0,23.0,OUTROS,4191.0,4118.0,325767.59
2025-09-03,2025.0,9.0,3.0,TELEVENDAS,4441.0,4272.0,766817.91
2026-01-16,2026.0,1.0,16.0,OUTROS,4140.0,4083.0,332131.99
2026-03-07,2026.0,3.0,7.0,TELEVENDAS,3816.0,3647.0,527066.3
2025-11-16,2025.0,11.0,16.0,TELEVENDAS,2413.0,2314.0,257009.52999999997
2025-05-23,2025.0,5.0,23.0,OUTROS,3340.0,3280.0,278667.49
2025-01-23,2025.0,1.0,23.0,OUTROS,2512.0,2474.0,212142.15000000002
2026-02-19,2026.0,2.0,19.0,APP,4600.0,4436.0,788821.71
2025-01-27,2025.0,1.0,27.0,OUTROS,2578.0,2527.0,213138.96
2025-11-11,2025.0,11.0,11.0,APP,5222.0,4985.0,987255.36
2026-01-06,2026.0,1.0,6.0,OUTROS,4192.0,4129.0,343757.80999999994
2025-07-27,2025.0,7.0,27.0,TELEVENDAS,2910.0,2797.0,308961.73
2025-04-10,2025.0,4.0,10.0,APP,3238.0,3106.0,389511.06999999995
2025-05-24,2025.0,5.0,24.0,TELEVENDAS,3573.0,3438.0,438043.29000000004
2026-02-09,2026.0,2.0,9.0,APP,5861.0,5626.0,948901.6199999999
2025-02-22,2025.0,2.0,22.0,OUTROS,3126.0,3063.0,250311.43000000002
2025-05-24,2025.0,5.0,24.0,OUTROS,3572.0,3523.0,290876.05
2025-12-29,2025.0,12.0,29.0,SITE,2967.0,2891.0,493407.71
2026-02-21,2026.0,2.0,21.0,OUTROS,5500.0,5381.0,462321.8
2025-08-09,2025.0,8.0,9.0,OUTROS,3215.0,3180.0,263232.49
2025-10-17,2025.0,10.0,17.0,OUTROS,3732.0,3671.0,296836.28
2025-02-07,2025.0,2.0,7.0,APP,3244.0,3122.0,360153.06
2025-05-24,2025.0,5.0,24.0,APP,3202.0,3077.0,420953.89
2025-04-01,2025.0,4.0,1.0,TELEVENDAS,4173.0,3907.0,685033.28
2025-11-16,2025.0,11.0,16.0,OUTROS,3178.0,3121.0,227199.59000000005
2026-04-04,2026.0,4.0,4.0,APP,6485.0,6115.0,761618.54
2025-01-15,2025.0,1.0,15.0,OUTROS,2704.0,2659.0,230452.19
2025-10-23,2025.0,10.0,23.0,APP,3961.0,3816.0,619294.46
2026-04-02,2026.0,4.0,2.0,APP,6353.0,6024.0,889257.9400000001
2025-05-03,2025.0,5.0,3.0,SITE,1716.0,1671.0,233829.44999999998
2025-01-28,2025.0,1.0,28.0,OUTROS,2440.0,2407.0,194834.18
2026-03-03,2026.0,3.0,3.0,SITE,2765.0,2663.0,505613.72
2025-03-09,2025.0,3.0,9.0,TELEVENDAS,2730.0,2579.0,289976.54
2025-03-26,2025.0,3.0,26.0,TELEVENDAS,4128.0,3902.0,687978.9
2025-02-01,2025.0,2.0,1.0,OUTROS,1724.0,1694.0,157718.34999999998
2026-03-15,2026.0,3.0,15.0,TELEVENDAS,2395.0,2289.0,264329.58
2025-11-06,2025.0,11.0,6.0,OUTROS,3736.0,3670.0,314971.37999999995
2025-01-05,2025.0,1.0,5.0,APP,1992.0,1895.0,208160.66999999998
2025-08-08,2025.0,8.0,8.0,OUTROS,3211.0,3161.0,258454.2
2026-01-15,2026.0,1.0,15.0,APP,4631.0,4479.0,818384.52
2025-01-27,2025.0,1.0,27.0,APP,2800.0,2688.0,324158.73000000004
2026-03-25,2026.0,3.0,25.0,SITE,2009.0,1958.0,436967.70999999996
2026-04-26,2026.0,4.0,26.0,APP,4593.0,4430.0,602076.99
2025-09-01,2025.0,9.0,1.0,OUTROS,3368.0,3319.0,264396.33999999997
2025-10-02,2025.0,10.0,2.0,OUTROS,3414.0,3363.0,287446.99
2026-03-12,2026.0,3.0,12.0,OUTROS,4936.0,4848.0,401095.76
2025-09-04,2025.0,9.0,4.0,TELEVENDAS,4745.0,4549.0,711876.95
2025-01-10,2025.0,1.0,10.0,SITE,2100.0,2051.0,247313.77
2025-02-25,2025.0,2.0,25.0,APP,2768.0,2656.0,344397.14999999997
2025-07-04,2025.0,7.0,4.0,TELEVENDAS,4725.0,4458.0,826190.17
2025-07-10,2025.0,7.0,10.0,OUTROS,3162.0,3114.0,263631.18
2025-03-31,2025.0,3.0,31.0,TELEVENDAS,5219.0,4888.0,1279682.65
2025-04-12,2025.0,4.0,12.0,TELEVENDAS,3253.0,3085.0,419326.24
2025-01-08,2025.0,1.0,8.0,APP,2936.0,2813.0,323570.17000000004
2025-08-02,2025.0,8.0,2.0,TELEVENDAS,3532.0,3423.0,475621.10000000003
2025-11-09,2025.0,11.0,9.0,OUTROS,3620.0,3563.0,275588.27
2025-03-18,2025.0,3.0,18.0,SITE,1869.0,1814.0,253977.92
2025-02-28,2025.0,2.0,28.0,TELEVENDAS,4107.0,3886.0,669246.16
2025-08-03,2025.0,8.0,3.0,SITE,1414.0,1378.0,176580.19999999998
2025-08-16,2025.0,8.0,16.0,APP,4143.0,3975.0,534714.38
2025-03-22,2025.0,3.0,22.0,SITE,1297.0,1256.0,152010.50999999998
2026-02-20,2026.0,2.0,20.0,APP,4835.0,4671.0,786493.7800000001
2025-11-05,2025.0,11.0,5.0,SITE,3099.0,2902.0,664410.9299999999
2026-01-27,2026.0,1.0,27.0,TELEVENDAS,3494.0,3347.0,587313.1499999999
2025-09-20,2025.0,9.0,20.0,APP,3433.0,3293.0,474917.91
2025-06-10,2025.0,6.0,10.0,OUTROS,2625.0,2586.0,214306.87000000002
2026-04-05,2026.0,4.0,5.0,TELEVENDAS,2119.0,2008.0,216544.24000000002
2025-10-11,2025.0,10.0,11.0,SITE,1809.0,1753.0,349363.55
2026-05-03,2026.0,5.0,3.0,OUTROS,5543.0,5412.0,431265.17000000004
2026-02-21,2026.0,2.0,21.0,SITE,1970.0,1912.0,344785.30000000005
2025-03-30,2025.0,3.0,30.0,SITE,1435.0,1382.0,231930.13999999996
2025-04-29,2025.0,4.0,29.0,SITE,1870.0,1792.0,278032.25000000006
2025-06-14,2025.0,6.0,14.0,SITE,1829.0,1788.0,280330.97
2026-03-22,2026.0,3.0,22.0,SITE,1236.0,1203.0,182674.64999999997
2025-05-08,2025.0,5.0,8.0,LOJA FÍSICA,345244.0,287381.0,28545845.799999997
2025-10-01,2025.0,10.0,1.0,LOJA FÍSICA,335557.0,288252.0,28376000.299999997
2026-03-13,2026.0,3.0,13.0,LOJA FÍSICA,344350.0,288251.0,27101170.550000004
2025-05-16,2025.0,5.0,16.0,OUTROS,1996.0,1967.0,170714.98
2026-01-30,2026.0,1.0,30.0,TELEVENDAS,3742.0,3555.0,655726.61
2025-10-26,2025.0,10.0,26.0,TELEVENDAS,2213.0,2126.0,221459.93000000002
2026-04-14,2026.0,4.0,14.0,TELEVENDAS,3819.0,3646.0,628415.45
2025-09-10,2025.0,9.0,10.0,APP,4203.0,3880.0,582307.0800000001
2025-02-17,2025.0,2.0,17.0,APP,2430.0,2285.0,241272.09000000003
2026-04-01,2026.0,4.0,1.0,APP,6504.0,6170.0,941007.07
2026-03-26,2026.0,3.0,26.0,APP,4610.0,4438.0,891035.4000000001
2025-05-06,2025.0,5.0,6.0,OUTROS,3046.0,3014.0,255779.39
2025-12-23,2025.0,12.0,23.0,OUTROS,3792.0,3738.0,293627.82
2026-03-03,2026.0,3.0,3.0,OUTROS,6056.0,5964.0,526544.26
2025-03-05,2025.0,3.0,5.0,SITE,2114.0,2041.0,272526.7
2025-01-06,2025.0,1.0,6.0,APP,2724.0,2627.0,282738.93
2026-03-21,2026.0,3.0,21.0,OUTROS,5396.0,5308.0,451898.1
2026-02-11,2026.0,2.0,11.0,SITE,3052.0,2949.0,757161.65
2026-03-04,2026.0,3.0,4.0,SITE,2397.0,2323.0,498597.66
2025-09-08,2025.0,9.0,8.0,OUTROS,3945.0,3890.0,313869.06
2025-12-27,2025.0,12.0,27.0,TELEVENDAS,3140.0,3029.0,427846.42
2026-01-12,2026.0,1.0,12.0,TELEVENDAS,3533.0,3426.0,575779.59
2026-03-29,2026.0,3.0,29.0,SITE,1292.0,1257.0,239480.82
2025-03-01,2025.0,3.0,1.0,TELEVENDAS,3570.0,3376.0,495419.53
2026-02-13,2026.0,2.0,13.0,SITE,2837.0,2750.0,592152.99
2025-08-02,2025.0,8.0,2.0,APP,3746.0,3614.0,499186.88
2025-11-15,2025.0,11.0,15.0,TELEVENDAS,2955.0,2819.0,363060.52
2025-10-15,2025.0,10.0,15.0,TELEVENDAS,4096.0,3879.0,725877.32
2025-07-13,2025.0,7.0,13.0,OUTROS,3833.0,3757.0,295473.66
2025-06-04,2025.0,6.0,4.0,OUTROS,2985.0,2940.0,257091.30999999997
2025-01-20,2025.0,1.0,20.0,APP,2901.0,2757.0,334617.12
2026-04-30,2026.0,4.0,30.0,OUTROS,5869.0,5764.0,488430.70999999996
2026-03-02,2026.0,3.0,2.0,APP,5567.0,5357.0,804259.5599999999
2025-07-02,2025.0,7.0,2.0,SITE,2957.0,2879.0,410276.68
2026-02-09,2026.0,2.0,9.0,OUTROS,3441.0,3418.0,259076.06999999998
2025-01-08,2025.0,1.0,8.0,OUTROS,2609.0,2575.0,211432.12
2025-07-29,2025.0,7.0,29.0,TELEVENDAS,4222.0,4033.0,658105.95
2025-03-08,2025.0,3.0,8.0,APP,3643.0,3469.0,386532.47000000003
2025-07-09,2025.0,7.0,9.0,TELEVENDAS,4383.0,4185.0,769741.33
2026-01-09,2026.0,1.0,9.0,TELEVENDAS,3774.0,3594.0,592884.23
2025-07-16,2025.0,7.0,16.0,TELEVENDAS,4057.0,3891.0,596441.14
2026-04-25,2026.0,4.0,25.0,SITE,1944.0,1885.0,295164.86
2026-02-28,2026.0,2.0,28.0,APP,5366.0,5145.0,835726.5499999999
2025-04-23,2025.0,4.0,23.0,APP,3320.0,3177.0,393012.31999999995
2025-09-04,2025.0,9.0,4.0,OUTROS,3506.0,3458.0,279473.72
2025-05-26,2025.0,5.0,26.0,APP,3413.0,3303.0,425547.13000000006
2025-02-04,2025.0,2.0,4.0,APP,2718.0,2612.0,316497.27
2026-04-17,2026.0,4.0,17.0,TELEVENDAS,3662.0,3486.0,592266.77
2025-04-13,2025.0,4.0,13.0,OUTROS,3380.0,3333.0,265307.73000000004
2025-01-24,2025.0,1.0,24.0,SITE,1882.0,1822.0,242130.53999999998
2025-06-18,2025.0,6.0,18.0,APP,4491.0,4245.0,726597.01
2025-08-22,2025.0,8.0,22.0,TELEVENDAS,4054.0,3891.0,665564.0599999999
2025-05-06,2025.0,5.0,6.0,APP,2978.0,2873.0,393703.35
2025-06-09,2025.0,6.0,9.0,SITE,2661.0,2614.0,455393.5
2025-08-07,2025.0,8.0,7.0,OUTROS,2059.0,2027.0,174924.78
2025-04-28,2025.0,4.0,28.0,APP,3643.0,3494.0,425981.60000000003
2026-04-26,2026.0,4.0,26.0,TELEVENDAS,2259.0,2078.0,263875.22
2026-02-20,2026.0,2.0,20.0,SITE,2354.0,2290.0,525368.28
2025-09-13,2025.0,9.0,13.0,APP,3403.0,3254.0,375864.63
2025-06-15,2025.0,6.0,15.0,TELEVENDAS,2849.0,2726.0,288854.82
2025-12-01,2025.0,12.0,1.0,SITE,2254.0,2202.0,399760.7700000001
2025-02-27,2025.0,2.0,27.0,APP,3008.0,2893.0,353613.11
2025-10-29,2025.0,10.0,29.0,OUTROS,3595.0,3548.0,291804.63
2025-04-24,2025.0,4.0,24.0,OUTROS,3050.0,3000.0,258093.64
2025-09-11,2025.0,9.0,11.0,OUTROS,2854.0,2826.0,222705.65999999997
2025-08-03,2025.0,8.0,3.0,APP,3195.0,3070.0,411419.82999999996
2025-03-03,2025.0,3.0,3.0,TELEVENDAS,3646.0,3488.0,521188.51
2025-03-21,2025.0,3.0,21.0,OUTROS,2760.0,2715.0,208810.76
2025-04-27,2025.0,4.0,27.0,OUTROS,3212.0,3174.0,254411.87
2025-03-30,2025.0,3.0,30.0,APP,3101.0,2940.0,448986.13000000006
2025-12-07,2025.0,12.0,7.0,OUTROS,4400.0,4312.0,342915.54
2025-01-02,2025.0,1.0,2.0,OUTROS,2826.0,2778.0,236549.75
2026-04-30,2026.0,4.0,30.0,SITE,2388.0,2342.0,437244.30999999994
2025-02-13,2025.0,2.0,13.0,OUTROS,2764.0,2702.0,227280.54000000004
2025-06-24,2025.0,6.0,24.0,OUTROS,3183.0,3131.0,263321.99
2025-05-04,2025.0,5.0,4.0,APP,2264.0,2198.0,287844.0
2025-02-04,2025.0,2.0,4.0,SITE,1575.0,1526.0,214959.7
2026-03-03,2026.0,3.0,3.0,TELEVENDAS,3958.0,3767.0,652691.07
2026-04-02,2026.0,4.0,2.0,SITE,2424.0,2346.0,387480.32
2025-04-18,2025.0,4.0,18.0,SITE,1249.0,1221.0,158720.57
2025-02-11,2025.0,2.0,11.0,TELEVENDAS,4108.0,3928.0,653253.77
2025-08-22,2025.0,8.0,22.0,OUTROS,3487.0,3432.0,289782.29000000004
2025-10-29,2025.0,10.0,29.0,APP,4145.0,3922.0,611663.35
2025-12-27,2025.0,12.0,27.0,APP,4638.0,4440.0,688064.9099999999
2026-02-10,2026.0,2.0,10.0,TELEVENDAS,3778.0,3614.0,660156.74
2025-07-27,2025.0,7.0,27.0,OUTROS,1875.0,1848.0,145409.97
2025-08-25,2025.0,8.0,25.0,APP,3983.0,3832.0,469358.48
2025-11-29,2025.0,11.0,29.0,TELEVENDAS,3421.0,3293.0,480508.13
2025-05-25,2025.0,5.0,25.0,APP,2808.0,2708.0,338755.04
2026-03-11,2026.0,3.0,11.0,OUTROS,5206.0,5131.0,431145.54
2026-04-13,2026.0,4.0,13.0,SITE,2508.0,2456.0,485331.68
2025-01-06,2025.0,1.0,6.0,SITE,1926.0,1876.0,235014.27
2026-01-22,2026.0,1.0,22.0,APP,4884.0,4688.0,770787.1100000001
2025-06-25,2025.0,6.0,25.0,SITE,2278.0,2228.0,335656.53
2025-10-17,2025.0,10.0,17.0,TELEVENDAS,3597.0,3435.0,614250.5799999998
2025-10-03,2025.0,10.0,3.0,TELEVENDAS,3979.0,3827.0,679965.12
2025-07-06,2025.0,7.0,6.0,SITE,1400.0,1369.0,171758.41
2025-02-21,2025.0,2.0,21.0,TELEVENDAS,3817.0,3594.0,564455.6699999999
2025-10-08,2025.0,10.0,8.0,SITE,2372.0,2319.0,451941.20999999996
2025-07-11,2025.0,7.0,11.0,SITE,1963.0,1919.0,362798.59
2025-03-06,2025.0,3.0,6.0,SITE,2406.0,2328.0,311714.12
2025-12-12,2025.0,12.0,12.0,SITE,1564.0,1530.0,433416.24000000005
2025-10-19,2025.0,10.0,19.0,APP,2656.0,2558.0,373657.19
2025-01-11,2025.0,1.0,11.0,TELEVENDAS,3267.0,3098.0,438074.54
2025-06-28,2025.0,6.0,28.0,SITE,1761.0,1720.0,240796.48
2026-02-23,2026.0,2.0,23.0,SITE,2323.0,2266.0,472843.20999999996
2025-02-02,2025.0,2.0,2.0,APP,2203.0,2096.0,254332.69999999998
2026-02-08,2026.0,2.0,8.0,SITE,1775.0,1728.0,288555.07
2026-02-04,2026.0,2.0,4.0,SITE,2733.0,2658.0,613256.34
2025-08-08,2025.0,8.0,8.0,SITE,2097.0,2044.0,397264.98
2025-09-07,2025.0,9.0,7.0,SITE,1463.0,1421.0,198758.4
2025-08-14,2025.0,8.0,14.0,SITE,2006.0,1963.0,307331.85
2025-02-18,2025.0,2.0,18.0,OUTROS,2762.0,2718.0,229471.05000000002
2025-09-29,2025.0,9.0,29.0,OUTROS,3212.0,3152.0,255507.21000000002
2025-04-24,2025.0,4.0,24.0,APP,3378.0,3234.0,400765.13
2025-01-04,2025.0,1.0,4.0,SITE,1493.0,1452.0,175660.13999999998
2026-01-25,2026.0,1.0,25.0,SITE,1471.0,1436.0,228748.57
2025-09-24,2025.0,9.0,24.0,SITE,1927.0,1887.0,399719.52
2025-04-26,2025.0,4.0,26.0,SITE,1559.0,1524.0,195508.44
2025-08-15,2025.0,8.0,15.0,SITE,2046.0,1988.0,307569.26
2025-10-27,2025.0,10.0,27.0,SITE,2029.0,1972.0,324884.0
2026-02-17,2026.0,2.0,17.0,SITE,1963.0,1901.0,318450.61000000004
2025-03-03,2025.0,3.0,3.0,SITE,1837.0,1773.0,272483.08
2026-05-06,2026.0,5.0,6.0,TELEVENDAS,15.0,11.0,1297.96
2025-01-14,2025.0,1.0,14.0,TELEVENDAS,3661.0,3457.0,621491.3800000001
2025-08-14,2025.0,8.0,14.0,OUTROS,3106.0,3066.0,258851.96999999997
2025-02-24,2025.0,2.0,24.0,OUTROS,3151.0,3093.0,264883.14
2025-09-28,2025.0,9.0,28.0,SITE,1553.0,1522.0,268383.19
2025-10-09,2025.0,10.0,9.0,TELEVENDAS,3895.0,3729.0,668412.46
2025-02-15,2025.0,2.0,15.0,OUTROS,3209.0,3151.0,260164.93
2025-05-07,2025.0,5.0,7.0,APP,3633.0,3465.0,474872.60000000003
2025-05-13,2025.0,5.0,13.0,SITE,1744.0,1702.0,353613.41
2025-08-11,2025.0,8.0,11.0,APP,4089.0,3944.0,625766.7000000001
2025-09-12,2025.0,9.0,12.0,SITE,2126.0,2080.0,389424.55999999994
2026-04-10,2026.0,4.0,10.0,APP,5553.0,5310.0,927588.49
2026-01-04,2026.0,1.0,4.0,OUTROS,3893.0,3838.0,294315.22000000003
2026-03-06,2026.0,3.0,6.0,SITE,2519.0,2440.0,543638.66
2026-03-18,2026.0,3.0,18.0,SITE,2170.0,2124.0,391588.05
2025-01-06,2025.0,1.0,6.0,OUTROS,2583.0,2544.0,211320.96000000002
2025-04-27,2025.0,4.0,27.0,TELEVENDAS,2364.0,2235.0,250903.63
2025-04-25,2025.0,4.0,25.0,SITE,1893.0,1837.0,274209.8
2025-04-15,2025.0,4.0,15.0,SITE,1881.0,1834.0,234363.88
2025-07-29,2025.0,7.0,29.0,OUTROS,1590.0,1572.0,130906.15000000002
2025-06-06,2025.0,6.0,6.0,SITE,2704.0,2633.0,502890.73
2025-12-25,2025.0,12.0,25.0,TELEVENDAS,1629.0,1544.0,168973.05999999997
2025-01-13,2025.0,1.0,13.0,SITE,1808.0,1747.0,207687.44000000003
2025-12-25,2025.0,12.0,25.0,SITE,1123.0,1088.0,179406.71
2025-01-04,2025.0,1.0,4.0,OUTROS,2736.0,2695.0,224287.09999999998
2025-09-26,2025.0,9.0,26.0,OUTROS,3273.0,3221.0,254726.81999999998
2026-03-27,2026.0,3.0,27.0,APP,4886.0,4703.0,906946.6799999999
2025-01-31,2025.0,1.0,31.0,LOJA FÍSICA,322692.0,241382.0,24804696.63
2025-05-24,2025.0,5.0,24.0,LOJA FÍSICA,302371.0,245798.0,22030255.25
2025-02-26,2025.0,2.0,26.0,LOJA FÍSICA,287365.0,230147.0,21846819.38
2025-02-23,2025.0,2.0,23.0,OUTROS,3173.0,3108.0,238103.36
2025-08-10,2025.0,8.0,10.0,LOJA FÍSICA,245626.0,196882.0,16581561.35
2025-09-08,2025.0,9.0,8.0,LOJA FÍSICA,300458.0,258898.0,24410399.759999998
2025-04-03,2025.0,4.0,3.0,LOJA FÍSICA,303703.0,245945.0,23541543.69
2026-03-04,2026.0,3.0,4.0,LOJA FÍSICA,342646.0,286165.0,27997834.779999997
2025-11-29,2025.0,11.0,29.0,LOJA FÍSICA,375245.0,313006.0,28653914.240000002
2025-05-07,2025.0,5.0,7.0,LOJA FÍSICA,357383.0,302710.0,31125328.919999998
2025-03-13,2025.0,3.0,13.0,LOJA FÍSICA,303281.0,249155.0,23695028.68
2025-08-17,2025.0,8.0,17.0,LOJA FÍSICA,255233.0,204049.0,16730572.590000002
2025-05-20,2025.0,5.0,20.0,LOJA FÍSICA,304949.0,252340.0,23976906.080000002
2025-12-29,2025.0,12.0,29.0,LOJA FÍSICA,380218.0,318797.0,30986595.22
2025-05-15,2025.0,5.0,15.0,LOJA FÍSICA,320884.0,264018.0,25217717.119999997
2025-03-08,2025.0,3.0,8.0,LOJA FÍSICA,362890.0,292720.0,26867506.0
2025-10-10,2025.0,10.0,10.0,LOJA FÍSICA,350706.0,298293.0,28312680.53
2025-09-18,2025.0,9.0,18.0,LOJA FÍSICA,309843.0,260480.0,23487527.48
2025-02-04,2025.0,2.0,4.0,LOJA FÍSICA,299804.0,237741.0,23574030.69
2025-08-12,2025.0,8.0,12.0,LOJA FÍSICA,314202.0,264393.0,24764533.689999998
2025-03-05,2025.0,3.0,5.0,LOJA FÍSICA,317816.0,260712.0,24217028.25
2026-03-16,2026.0,3.0,16.0,LOJA FÍSICA,333349.0,273278.0,25286521.520000003
2026-04-07,2026.0,4.0,7.0,LOJA FÍSICA,329463.0,278136.0,29167076.809999995
2025-02-21,2025.0,2.0,21.0,LOJA FÍSICA,317770.0,255593.0,23196252.919999998
2025-11-09,2025.0,11.0,9.0,LOJA FÍSICA,282683.0,228443.0,19873817.6
2026-04-15,2026.0,4.0,15.0,LOJA FÍSICA,343934.0,282312.0,27077529.16
2025-08-19,2025.0,8.0,19.0,TELEVENDAS,4387.0,4191.0,713850.77
2025-05-19,2025.0,5.0,19.0,LOJA FÍSICA,319084.0,262586.0,24725280.430000003
2025-06-20,2025.0,6.0,20.0,SITE,2169.0,2114.0,471777.73
2026-01-06,2026.0,1.0,6.0,LOJA FÍSICA,350095.0,292031.0,29679810.89
2025-06-05,2025.0,6.0,5.0,TELEVENDAS,4537.0,4316.0,738672.7699999999
2025-10-14,2025.0,10.0,14.0,APP,3769.0,3625.0,682641.9600000001
2026-01-29,2026.0,1.0,29.0,LOJA FÍSICA,300795.0,246596.0,24400767.970000003
2025-11-24,2025.0,11.0,24.0,LOJA FÍSICA,333899.0,280827.0,27168638.82
2026-04-22,2026.0,4.0,22.0,LOJA FÍSICA,335043.0,273543.0,26130300.39
2025-09-08,2025.0,9.0,8.0,TELEVENDAS,4830.0,4626.0,726533.3899999999
2026-04-18,2026.0,4.0,18.0,LOJA FÍSICA,342717.0,279188.0,24903944.390000004
2025-10-28,2025.0,10.0,28.0,LOJA FÍSICA,264434.0,222229.0,20797737.59
2025-03-17,2025.0,3.0,17.0,TELEVENDAS,3772.0,3597.0,593482.5
2026-01-25,2026.0,1.0,25.0,APP,3387.0,3268.0,449044.44000000006
2026-05-04,2026.0,5.0,4.0,APP,6476.0,6221.0,1010281.73
2026-04-29,2026.0,4.0,29.0,OUTROS,5243.0,5171.0,427602.92
2026-04-22,2026.0,4.0,22.0,APP,5794.0,5562.0,1006280.1200000001
2025-07-15,2025.0,7.0,15.0,TELEVENDAS,4110.0,3968.0,622905.9600000001
